what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322661628911
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322661968271
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322661982927
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322661988224
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322661992505
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322662001458
opened,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.LogCatView",1322662001693
activated,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.LogCatView",1322662001708
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1322662001708
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1322662001708
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322662014474
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322662068115
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1322662070661
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322662079990
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322662095865
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322662111724
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322662111724
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322662111833
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322662115521
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322662120318
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322662120318
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322662120443
activated,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.LogCatView",1322662145880
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322662145880
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1322662145927
activated,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.LogCatView",1322662146036
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322662153380
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322662162646
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322662167974
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322662182427
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1322662183661
activated,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.LogCatView",1322662190224
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1322662208896
activated,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.LogCatView",1322662209880
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1322662215833
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322662224021
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322662239115
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322662241568
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1322662247536
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322662270630
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322662280724
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322662316146
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322662335708
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322662733052
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322662743208
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322731507318
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1322731511474
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1322731514896
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322731515849
closed,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1322731515849
closed,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.xml.XmlEditor",1322731516927
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1322731518036
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1322731518943
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322731518943
error,log,,,"Unhandled event loop exception",1322731519036
error,log,,,"Unhandled event loop exception",1322731519896
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1322731520302
closed,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1322731520302
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1322731524224
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavadocView",1322731525646
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.SourceView",1322731526318
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1322731526927
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322731531740
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322732476458
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1322732478005
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322732481099
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322732481193
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322732496490
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322734806958
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322734811349
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322734835661
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322735052880
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322735147177
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322735147177
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1322738161555
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1322738161555
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1322738161555
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1322738161555
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1322738161555
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1322738161555
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1322738161555
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1322738161555
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1322738161555
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1322738161555
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1322738161555
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1322738161555
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1322738161555
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1322738161555
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1322738161555
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1322738161555
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1322738161555
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1322738161555
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1322738161555
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1322738161555
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1322738161555
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1322738161555
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1322738161555
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1322738161555
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1322738161555
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1322738161555
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1322738161555
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1322738161555
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1322738161555
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1322738161555
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1322738161555
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1322738161555
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1322738161571
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1322738161571
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1322738161571
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1322738161571
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1322738161571
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1322738161571
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1322738161571
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1322738161571
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1322738161571
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1322738161571
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1322738161571
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1322738161571
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1322738161571
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1322738161571
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1322738161571
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1322738161571
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1322738161571
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1322738161571
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1322738161571
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1322738161571
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1322738161571
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1322738161571
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1322738161571
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1322738161571
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1322738161571
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1322738161571
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1322738161571
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1322738161571
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1322738161571
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1322738161571
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1322738161571
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1322738161571
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1322738161571
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1322738161571
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1322738161571
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1322738161571
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1322738161571
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1322738161571
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1322738161571
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1322738161571
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1322738161571
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1322738161571
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1322738161571
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1322738161571
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1322738161571
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1322738161571
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1322738161571
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1322738161571
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1322738161571
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1322738161571
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1322738161571
started,bundle,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.adt",1322738161571
started,bundle,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms",1322738161571
started,bundle,com.android.ide.eclipse.traceview,15.0.1.v201111031820-219398,"com.android.ide.eclipse.traceview",1322738161571
os,sysinfo,,,"win32",1322738161571
arch,sysinfo,,,"x86",1322738161571
ws,sysinfo,,,"win32",1322738161571
locale,sysinfo,,,"en_US",1322738161571
processors,sysinfo,,,"4",1322738161571
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1322738161571
java.runtime.version,sysinfo,,,"1.7.0_01-b08",1322738161571
java.specification.name,sysinfo,,,"Java Platform API Specification",1322738161571
java.specification.vendor,sysinfo,,,"Oracle Corporation",1322738161571
java.specification.version,sysinfo,,,"1.7",1322738161571
java.vendor,sysinfo,,,"Oracle Corporation",1322738161571
java.version,sysinfo,,,"1.7.0_01",1322738161571
java.vm.info,sysinfo,,,"mixed mode, sharing",1322738161571
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1322738161571
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1322738161571
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1322738161571
java.vm.specification.version,sysinfo,,,"1.7",1322738161571
java.vm.vendor,sysinfo,,,"Oracle Corporation",1322738161571
java.vm.version,sysinfo,,,"21.1-b02",1322738161571
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1322738161571
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1322738163336
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1322738163930
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322739264539
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322739267899
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322740572086
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322740579852
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322740594352
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322740603414
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322740605446
started,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1322740606383
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322740606461
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322740606539
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322740607852
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322740608258
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322740608836
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322740610008
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1322740615961
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1322740618649
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1322740619117
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1322740619242
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1322740620039
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1322740620164
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1322740621789
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322740641383
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322740860821
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1322740866227
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322740866711
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322740869133
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1322740869571
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1322740870961
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1322740872617
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322740878789
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1322740879008
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1322740879180
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322740879274
