what,kind,bundleId,bundleVersion,description,time
opened,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.TypeHierarchy",1322643678740
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.TypeHierarchy",1322643678755
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.type.hierarchy",1322643678818
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1322643685318
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1322643685427
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322643687365
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1322643687365
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1322643692115
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322643701036
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322643703458
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322643703880
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322643725208
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.TypeHierarchy",1322643727068
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322643727083
closed,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.TypeHierarchy",1322643727099
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1322643730146
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322643742005
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322643751005
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1322643751036
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322643753052
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322643765490
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322643774599
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1322643798599
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322643801724
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322643803396
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322643805396
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322643810677
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1322643815349
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322643841146
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322643846974
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322643850240
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.hierarchy",1322643850255
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322643851490
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322643876443
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322643910099
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322643913911
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1322643916224
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322643920693
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322643929255
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322643966849
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.hierarchy",1322643966865
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322643968771
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322643978552
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322644004865
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322644037161
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322644058693
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322644080615
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322644101021
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322644109630
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322644111302
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322644125474
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322644137583
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.hierarchy",1322644137615
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322644139318
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1322644140349
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1322644140896
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1322644141396
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322644171052
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322644171240
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1322644183208
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1322644189224
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322644193974
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322644194224
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1322644196568
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322644197458
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322644197661
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1322644200568
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322644201521
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322644201802
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1322644204130
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322644220380
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322644220677
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322644234755
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322644234990
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322644235552
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322644255521
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322644275255
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322644466958
opened,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.SourceView",1322644478927
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.SourceView",1322644478943
opened,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavadocView",1322644480880
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavadocView",1322644480896
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1322644481661
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1322644482865
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322644483646
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1322644654661
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322644658911
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322644659005
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1322644659005
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322644671755
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322644689505
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322644714708
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322644714880
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322644721036
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322644740630
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322644741786
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1322644743208
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322644745146
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322644750474
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322644750927
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322644757771
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322644795146
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645523318
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322645526443
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322645526990
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322645533193
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322645540443
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322645542490
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322645544240
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322645544911
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322645548568
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1322645554849
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1322645560974
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645574177
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645574333
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645592474
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645619865
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645622568
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645627333
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645627552
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645627552
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645628427
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645628958
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645632240
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645652724
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645655755
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645657068
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645657177
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645659724
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645671740
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645671911
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1322645690990
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645692583
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645697896
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322645700708
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645711193
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645720474
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645725771
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645727896
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645733786
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645737552
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1322645759443
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322645760818
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645765583
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645766474
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645772724
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645784333
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645809677
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645811521
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645815818
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645830271
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1322645850068
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645853693
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645855068
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645856552
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645871286
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322645871865
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322648001193
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1322648035130
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322648037927
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322648040396
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322648057958
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322648100536
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1322648102568
opened,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1322648105068
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1322648105115
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1322648105130
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322648124161
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322648125990
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322648128911
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322648148177
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322648154661
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322648164943
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1322648180818
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322648189146
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322648249990
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322648254865
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322648256411
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322648273974
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1322648291755
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1322648292880
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322648295224
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322648297115
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322648298474
